file,date,concentration_count,no_data_count,threshold_0.2,threshold_0.5,threshold_1.0,threshold_2.0,threshold_none
MY1DMW_CHLORA_2007-12-27.FLOAT.TIFF,2007-12-27,1216172,5263828,83584.8702166,163474.157512,212774.934903,246376.467885,362260.670087
MY1DMW_CHLORA_2008-01-01.FLOAT.TIFF,2008-01-01,1725263,4754737,118950.663539,235899.48478,303965.656476,347628.722659,501547.649152
MY1DMW_CHLORA_2008-01-09.FLOAT.TIFF,2008-01-09,1814473,4665527,127316.495829,249760.340212,316433.488735,372050.123618,542547.395572
MY1DMW_CHLORA_2008-01-17.FLOAT.TIFF,2008-01-17,1787646,4692354,124058.005024,249771.759777,322292.108648,371272.886845,507532.056443
MY1DMW_CHLORA_2008-01-25.FLOAT.TIFF,2008-01-25,1945737,4534263,138453.57957,268536.006555,344042.544074,399431.173838,555978.341005
MY1DMW_CHLORA_2008-02-02.FLOAT.TIFF,2008-02-02,1880299,4599701,133435.772282,262066.585668,331001.256625,379353.782954,519023.187782
MY1DMW_CHLORA_2008-02-10.FLOAT.TIFF,2008-02-10,1909707,4570293,136292.518066,262332.340099,329493.386092,382220.612823,554625.897877
MY1DMW_CHLORA_2008-02-18.FLOAT.TIFF,2008-02-18,1964966,4515034,136925.490459,274187.826356,342647.760366,390141.219268,596013.56319
MY1DMW_CHLORA_2008-02-26.FLOAT.TIFF,2008-02-26,1974006,4505994,140721.411054,272176.096384,336884.013974,382922.714087,625859.240578
MY1DMW_CHLORA_2008-03-05.FLOAT.TIFF,2008-03-05,2056582,4423418,145736.630684,288733.179197,352800.250176,398184.006174,609701.904188
MY1DMW_CHLORA_2008-03-13.FLOAT.TIFF,2008-03-13,1883686,4596314,135571.984412,254338.929338,315344.819742,361350.102035,568190.868093
MY1DMW_CHLORA_2008-03-21.FLOAT.TIFF,2008-03-21,1862063,4617937,132328.246577,246401.833117,304561.497679,348972.805238,611837.117911
MY1DMW_CHLORA_2008-03-29.FLOAT.TIFF,2008-03-29,1904366,4575634,133522.039133,257153.834536,320660.695251,370564.720138,613883.597227
MY1DMW_CHLORA_2008-04-06.FLOAT.TIFF,2008-04-06,1828915,4651085,129273.998962,241655.300498,303423.682398,349823.927502,638779.664365
MY1DMW_CHLORA_2008-04-14.FLOAT.TIFF,2008-04-14,1655795,4824205,111605.525092,216686.205962,277433.896797,342484.105709,712023.945809
MY1DMW_CHLORA_2008-04-22.FLOAT.TIFF,2008-04-22,1688964,4791036,115896.191417,213986.277497,276873.372806,337043.081871,767175.863304
MY1DMW_CHLORA_2008-04-30.FLOAT.TIFF,2008-04-30,1604307,4875693,113085.13492,196065.299895,261217.869762,330073.364645,767053.027369
MY1DMW_CHLORA_2008-05-08.FLOAT.TIFF,2008-05-08,1587463,4892537,111377.871621,188924.735086,259076.866124,331124.744349,884579.901085
MY1DMW_CHLORA_2008-05-16.FLOAT.TIFF,2008-05-16,1693508,4786492,120963.728872,202321.368428,275549.423216,358394.856981,842395.394017
MY1DMW_CHLORA_2008-05-24.FLOAT.TIFF,2008-05-24,1669527,4810473,116958.547971,193239.384826,272958.023757,366538.772526,878956.47604
MY1DMW_CHLORA_2008-06-01.FLOAT.TIFF,2008-06-01,1654105,4825895,116628.933058,196466.076343,276413.552071,372397.332882,855925.443401
MY1DMW_CHLORA_2008-06-09.FLOAT.TIFF,2008-06-09,1505119,4974881,107244.362277,182594.806889,252267.509184,330164.334745,713358.978722
MY1DMW_CHLORA_2008-06-17.FLOAT.TIFF,2008-06-17,1579280,4900720,112391.489121,198762.072943,273128.350292,346575.635183,651393.973492
MY1DMW_CHLORA_2008-06-25.FLOAT.TIFF,2008-06-25,1612642,4867358,114497.823401,209162.13617,287746.620182,357386.48452,741702.738756
MY1DMW_CHLORA_2008-07-03.FLOAT.TIFF,2008-07-03,1690563,4789437,122029.656704,217014.776111,294102.058024,359683.10661,747145.296973
MY1DMW_CHLORA_2008-07-11.FLOAT.TIFF,2008-07-11,1638837,4841163,115874.144496,218457.786116,292583.922142,354816.739222,725081.73943
MY1DMW_CHLORA_2008-07-19.FLOAT.TIFF,2008-07-19,1721228,4758772,118171.372428,228805.889853,317965.75863,390214.923446,859998.129654
MY1DMW_CHLORA_2008-07-27.FLOAT.TIFF,2008-07-27,1681127,4798873,118470.777001,222978.44206,299742.352559,371491.655229,854554.184909
MY1DMW_CHLORA_2008-08-04.FLOAT.TIFF,2008-08-04,1790955,4689045,126433.177132,243655.763505,319109.151467,394177.922834,826356.603848
MY1DMW_CHLORA_2008-08-12.FLOAT.TIFF,2008-08-12,1870491,4609509,128951.621946,247398.44176,344867.138227,428737.990361,915675.536514
MY1DMW_CHLORA_2008-08-20.FLOAT.TIFF,2008-08-20,1894322,4585678,128345.426297,248846.905629,355279.235386,454900.71212,956683.914028
MY1DMW_CHLORA_2008-08-28.FLOAT.TIFF,2008-08-28,1795051,4684949,123681.187835,234355.971044,330808.394485,420508.147199,854748.713494
MY1DMW_CHLORA_2008-09-05.FLOAT.TIFF,2008-09-05,1784812,4695188,124815.431727,233442.288426,328784.996104,407540.743481,878808.45424
MY1DMW_CHLORA_2008-09-13.FLOAT.TIFF,2008-09-13,1832060,4647940,129811.151412,227216.197097,326780.645155,412152.081289,738051.616909
MY1DMW_CHLORA_2008-09-21.FLOAT.TIFF,2008-09-21,1797416,4682584,127929.609502,222324.551372,322548.897562,402751.733077,822345.877521
MY1DMW_CHLORA_2008-09-29.FLOAT.TIFF,2008-09-29,1873945,4606055,133613.751578,236051.811411,329610.682237,406140.051871,767486.617592
MY1DMW_CHLORA_2008-10-07.FLOAT.TIFF,2008-10-07,1846310,4633690,131498.262425,240695.051856,330783.857291,397061.454223,786389.373554
MY1DMW_CHLORA_2008-10-15.FLOAT.TIFF,2008-10-15,1831526,4648474,134410.629936,243422.779647,321257.860411,385969.113924,664928.196419
MY1DMW_CHLORA_2008-10-23.FLOAT.TIFF,2008-10-23,1686339,4793661,121371.932072,218655.568506,294169.468186,348602.738301,595060.952971
MY1DMW_CHLORA_2008-10-31.FLOAT.TIFF,2008-10-31,1794248,4685752,131112.811208,241285.214592,305555.132696,356079.345413,572698.017392
MY1DMW_CHLORA_2008-11-08.FLOAT.TIFF,2008-11-08,1703550,4776450,119903.095736,229480.273179,297430.190578,349985.635796,549991.946717
MY1DMW_CHLORA_2008-11-16.FLOAT.TIFF,2008-11-16,1613019,4866981,111774.756496,217772.101644,284611.414513,328555.45666,522336.487764
MY1DMW_CHLORA_2008-11-24.FLOAT.TIFF,2008-11-24,1703743,4776257,119566.20399,223560.240985,299876.450091,355362.980094,536030.688858
MY1DMW_CHLORA_2008-12-02.FLOAT.TIFF,2008-12-02,1759560,4720440,122779.31391,236381.195833,315320.459363,367208.220817,555564.963039
MY1DMW_CHLORA_2008-12-10.FLOAT.TIFF,2008-12-10,1742643,4737357,121071.137366,228968.752551,309675.44878,367837.915868,535812.738154
MY1DMW_CHLORA_2008-12-18.FLOAT.TIFF,2008-12-18,1770163,4709837,123181.707084,240797.127271,320390.890585,371555.82949,548599.816358
MY1DMW_CHLORA_2008-12-26.FLOAT.TIFF,2008-12-26,1505423,4974577,101002.219352,207832.583246,271866.31475,312155.044553,478409.00261
MY1DMW_CHLORA_2009-01-01.FLOAT.TIFF,2009-01-01,1738372,4741628,119973.884641,236800.70585,310964.027804,357662.077675,523916.815001
MY1DMW_CHLORA_2009-01-09.FLOAT.TIFF,2009-01-09,1769220,4710780,120610.621497,239047.600355,315930.75798,372617.63972,564526.947458
MY1DMW_CHLORA_2009-01-17.FLOAT.TIFF,2009-01-17,1910278,4569722,135709.83099,257421.542187,339824.597148,397535.817178,591370.788561
MY1DMW_CHLORA_2009-01-25.FLOAT.TIFF,2009-01-25,1885039,4594961,130896.54954,245971.968551,327593.575087,387343.419831,574735.552339
MY1DMW_CHLORA_2009-02-02.FLOAT.TIFF,2009-02-02,1902027,4577973,131756.09309,259154.163834,342672.184832,401758.709598,590560.43169
MY1DMW_CHLORA_2009-02-10.FLOAT.TIFF,2009-02-10,1894470,4585530,133486.159801,256655.763286,333036.645764,398098.840214,607469.549954
MY1DMW_CHLORA_2009-02-18.FLOAT.TIFF,2009-02-18,1977356,4502644,140114.704672,272923.560198,363886.95267,431197.111604,643198.040651
MY1DMW_CHLORA_2009-02-26.FLOAT.TIFF,2009-02-26,1906287,4573713,128992.450465,264650.911935,348052.645721,407387.960321,622935.807299
MY1DMW_CHLORA_2009-03-06.FLOAT.TIFF,2009-03-06,1845632,4634368,127504.832992,251006.534493,331918.778219,389096.343981,584287.155836
MY1DMW_CHLORA_2009-03-14.FLOAT.TIFF,2009-03-14,1896640,4583360,132539.540334,258367.085504,338438.643055,395129.278723,690046.380945
MY1DMW_CHLORA_2009-03-22.FLOAT.TIFF,2009-03-22,1867043,4612957,130217.724058,252829.041718,330099.803791,388841.488183,639334.942511
MY1DMW_CHLORA_2009-03-30.FLOAT.TIFF,2009-03-30,1863303,4616697,129714.585236,253315.592223,326647.523323,383081.732611,680732.029127
MY1DMW_CHLORA_2009-04-07.FLOAT.TIFF,2009-04-07,1799921,4680079,120444.059486,243004.407215,310005.930775,370746.825595,699561.229928
MY1DMW_CHLORA_2009-04-15.FLOAT.TIFF,2009-04-15,1763849,4716151,115142.606637,227086.373077,301887.814361,366101.797134,776010.838621
MY1DMW_CHLORA_2009-04-23.FLOAT.TIFF,2009-04-23,1684353,4795647,111696.012625,215247.791932,291014.667407,358116.807367,781315.346435
MY1DMW_CHLORA_2009-05-01.FLOAT.TIFF,2009-05-01,1734218,4745782,114380.210954,220686.166764,293071.509178,358526.931153,811958.344358
MY1DMW_CHLORA_2009-05-09.FLOAT.TIFF,2009-05-09,1689188,4790812,112676.106119,202161.045846,281090.807345,363607.176356,932251.30612
MY1DMW_CHLORA_2009-05-17.FLOAT.TIFF,2009-05-17,1631497,4848503,110660.345915,193327.840451,276022.242425,360152.48551,876719.498596
MY1DMW_CHLORA_2009-05-25.FLOAT.TIFF,2009-05-25,1658283,4821717,113853.672415,192103.684179,272913.418711,357794.468848,921696.880217
MY1DMW_CHLORA_2009-06-02.FLOAT.TIFF,2009-06-02,1623531,4856469,115125.016633,189277.2761,263008.776285,349907.022935,768834.438438
MY1DMW_CHLORA_2009-06-10.FLOAT.TIFF,2009-06-10,1694954,4785046,116077.683258,197917.062477,279802.297744,371631.91007,833898.723639
MY1DMW_CHLORA_2009-06-18.FLOAT.TIFF,2009-06-18,1627522,4852478,113156.451184,193190.674788,273980.613021,362878.213136,771676.865184
MY1DMW_CHLORA_2009-06-26.FLOAT.TIFF,2009-06-26,1629393,4850607,116221.8683,193337.867775,265145.915559,334822.535178,731400.137877
MY1DMW_CHLORA_2009-07-04.FLOAT.TIFF,2009-07-04,1588807,4891193,112262.764778,190959.641717,270667.933458,344251.48061,762692.90113
MY1DMW_CHLORA_2009-07-12.FLOAT.TIFF,2009-07-12,1624034,4855966,111315.188874,205852.738372,295536.111672,372777.831312,825406.992221
MY1DMW_CHLORA_2009-07-20.FLOAT.TIFF,2009-07-20,1700528,4779472,115486.024283,224862.655631,315130.913504,389599.767418,908139.948151
MY1DMW_CHLORA_2009-07-28.FLOAT.TIFF,2009-07-28,1659091,4820909,115239.500479,226266.603057,301243.180723,367263.295882,844253.791851
MY1DMW_CHLORA_2009-08-05.FLOAT.TIFF,2009-08-05,1651686,4828314,116391.262768,218074.786271,286165.039675,345590.59137,881852.227784
MY1DMW_CHLORA_2009-08-13.FLOAT.TIFF,2009-08-13,1817766,4662234,128193.803203,236703.400203,316630.350778,388070.616017,988817.862475
MY1DMW_CHLORA_2009-08-21.FLOAT.TIFF,2009-08-21,1897908,4582092,125099.91641,245135.707561,353642.973459,456320.432715,1079086.60175
MY1DMW_CHLORA_2009-08-29.FLOAT.TIFF,2009-08-29,1844510,4635490,125088.44831,236422.403788,340258.600715,432373.204396,988049.747919
MY1DMW_CHLORA_2009-09-06.FLOAT.TIFF,2009-09-06,1794483,4685517,121246.718405,221940.00561,327421.465196,424466.70369,1027277.86447
MY1DMW_CHLORA_2009-09-14.FLOAT.TIFF,2009-09-14,1889869,4590131,134663.172376,243140.896635,331521.033114,408774.651883,904041.556915
MY1DMW_CHLORA_2009-09-22.FLOAT.TIFF,2009-09-22,1762382,4717618,124207.178353,227703.129676,313437.408326,375440.435606,796168.237952
MY1DMW_CHLORA_2009-09-30.FLOAT.TIFF,2009-09-30,1750290,4729710,123646.015644,224439.802092,298707.322014,360277.015787,749786.598036
MY1DMW_CHLORA_2009-10-08.FLOAT.TIFF,2009-10-08,1884033,4595967,137262.006087,245166.769939,316593.360627,372453.779097,758776.692116
MY1DMW_CHLORA_2009-10-16.FLOAT.TIFF,2009-10-16,1862461,4617539,127820.28638,244635.774529,319242.477048,375198.723064,712778.989371
MY1DMW_CHLORA_2009-10-24.FLOAT.TIFF,2009-10-24,1720876,4759124,119613.50919,229577.740335,290030.939506,340987.834868,632506.034159
MY1DMW_CHLORA_2009-11-01.FLOAT.TIFF,2009-11-01,1708059,4771941,120242.366962,222606.005424,282013.887867,330204.30888,589146.559895
MY1DMW_CHLORA_2009-11-09.FLOAT.TIFF,2009-11-09,1750251,4729749,121414.251615,234089.345753,292233.5223,342867.949322,578046.063106
MY1DMW_CHLORA_2009-11-17.FLOAT.TIFF,2009-11-17,1604482,4875518,110324.753632,208561.484169,272870.014374,331298.850974,565193.746513
MY1DMW_CHLORA_2009-11-25.FLOAT.TIFF,2009-11-25,1633940,4846060,110592.292217,220232.15812,286076.501792,341149.132808,568011.335837
MY1DMW_CHLORA_2009-12-03.FLOAT.TIFF,2009-12-03,1724701,4755299,117575.633827,231542.104629,297728.85179,348177.192457,525318.813144
MY1DMW_CHLORA_2009-12-11.FLOAT.TIFF,2009-12-11,1758210,4721790,121388.717921,233019.392085,304721.874839,353263.280329,525605.213148
MY1DMW_CHLORA_2009-12-19.FLOAT.TIFF,2009-12-19,1728116,4751884,118995.896381,229535.972081,303579.815839,359171.311965,546010.875254
MY1DMW_CHLORA_2009-12-27.FLOAT.TIFF,2009-12-27,1311221,5168779,90114.3022147,168632.979508,225648.857704,271575.425703,454705.618703
MY1DMW_CHLORA_2010-01-01.FLOAT.TIFF,2010-01-01,1763731,4716269,124527.306112,233141.088187,304538.729197,353676.984161,516539.877717
MY1DMW_CHLORA_2010-01-09.FLOAT.TIFF,2010-01-09,1755984,4724016,122738.778256,239489.873603,316148.137779,369885.151438,565748.563361
MY1DMW_CHLORA_2010-01-17.FLOAT.TIFF,2010-01-17,1798451,4681549,123855.773882,241966.807238,313602.472535,375605.908611,606510.057671
MY1DMW_CHLORA_2010-01-25.FLOAT.TIFF,2010-01-25,1859212,4620788,129212.547889,251361.437735,332449.88486,398226.913845,637665.240525
MY1DMW_CHLORA_2010-02-02.FLOAT.TIFF,2010-02-02,1928221,4551779,132350.406546,260732.498344,340439.18018,406737.326198,619668.074709
MY1DMW_CHLORA_2010-02-10.FLOAT.TIFF,2010-02-10,1937844,4542156,135265.805063,259838.927128,338744.747416,400426.872213,641000.410238
MY1DMW_CHLORA_2010-02-18.FLOAT.TIFF,2010-02-18,2010983,4469017,136250.234727,272834.895425,364395.897197,429291.273186,646704.092948
MY1DMW_CHLORA_2010-02-26.FLOAT.TIFF,2010-02-26,1965382,4514618,136845.051508,273120.13014,360093.734955,422828.424675,658342.829673
MY1DMW_CHLORA_2010-03-06.FLOAT.TIFF,2010-03-06,1931748,4548252,132294.770155,263252.170673,354031.521714,412517.507855,645470.817517
MY1DMW_CHLORA_2010-03-14.FLOAT.TIFF,2010-03-14,1876055,4603945,128217.140047,252513.365728,338940.225559,403202.745082,652566.241812
MY1DMW_CHLORA_2010-03-22.FLOAT.TIFF,2010-03-22,1812488,4667512,126345.369451,242387.428526,310180.86635,365424.318203,642834.844301
MY1DMW_CHLORA_2010-03-30.FLOAT.TIFF,2010-03-30,1765921,4714079,119316.985752,235123.477087,312598.43101,365221.394948,704584.263064
MY1DMW_CHLORA_2010-04-07.FLOAT.TIFF,2010-04-07,1786676,4693324,119069.785343,232392.260591,310029.216927,371476.473286,786457.845285
MY1DMW_CHLORA_2010-04-15.FLOAT.TIFF,2010-04-15,1720381,4759619,113362.298004,219835.337465,293404.544568,357548.561086,805855.530647
MY1DMW_CHLORA_2010-04-23.FLOAT.TIFF,2010-04-23,1733700,4746300,113260.116673,214153.333666,295196.935358,369127.136465,885430.189166
MY1DMW_CHLORA_2010-05-01.FLOAT.TIFF,2010-05-01,1707504,4772496,110052.040471,201854.611557,284703.411526,370973.207655,978250.410983
MY1DMW_CHLORA_2010-05-09.FLOAT.TIFF,2010-05-09,1620517,4859483,102477.623302,191191.084982,272240.744032,361498.049793,1015291.38336
MY1DMW_CHLORA_2010-05-17.FLOAT.TIFF,2010-05-17,1681356,4798644,107850.938167,197370.978554,286331.673603,377030.554332,1009134.8315
MY1DMW_CHLORA_2010-05-25.FLOAT.TIFF,2010-05-25,1634090,4845910,106711.775664,190803.255021,275598.749529,363829.359436,837065.04853
MY1DMW_CHLORA_2010-06-02.FLOAT.TIFF,2010-06-02,1603438,4876562,106004.974621,191066.985728,275727.679862,368136.623618,819995.37557
MY1DMW_CHLORA_2010-06-10.FLOAT.TIFF,2010-06-10,1537121,4942879,101664.209095,182989.436915,264803.464417,354842.543651,748441.756196
MY1DMW_CHLORA_2010-06-18.FLOAT.TIFF,2010-06-18,1565426,4914574,102238.308559,200512.895702,288023.078263,373094.226514,748558.94935
MY1DMW_CHLORA_2010-06-26.FLOAT.TIFF,2010-06-26,1529483,4950517,102039.063577,194668.600292,274033.605843,352785.418646,771144.936516
MY1DMW_CHLORA_2010-07-04.FLOAT.TIFF,2010-07-04,1591632,4888368,108493.380565,210333.097928,282912.593635,355757.723004,778004.149969
MY1DMW_CHLORA_2010-07-12.FLOAT.TIFF,2010-07-12,1617939,4862061,108302.418113,212325.634512,291839.259197,370604.858119,783475.17515
MY1DMW_CHLORA_2010-07-20.FLOAT.TIFF,2010-07-20,1640411,4839589,108773.905784,222003.646592,302846.178155,378377.106506,869736.035814
MY1DMW_CHLORA_2010-07-28.FLOAT.TIFF,2010-07-28,1706653,4773347,115297.23678,233076.29847,314708.05686,386776.161069,872413.412639
MY1DMW_CHLORA_2010-08-05.FLOAT.TIFF,2010-08-05,1756910,4723090,116646.808133,237133.196568,339559.356531,430637.07404,936747.223346
MY1DMW_CHLORA_2010-08-13.FLOAT.TIFF,2010-08-13,1814595,4665405,116841.564574,234800.530421,343020.181819,450476.111497,1075302.18385
MY1DMW_CHLORA_2010-08-21.FLOAT.TIFF,2010-08-21,1883169,4596831,123371.105923,252897.505492,350285.099179,459636.769982,959254.78146
MY1DMW_CHLORA_2010-08-29.FLOAT.TIFF,2010-08-29,1868540,4611460,124651.123161,242238.582744,344018.07168,444304.348712,935847.122416
MY1DMW_CHLORA_2010-09-06.FLOAT.TIFF,2010-09-06,1943206,4536794,133419.126284,244005.202162,344360.759186,460911.626616,993298.54027
MY1DMW_CHLORA_2010-09-14.FLOAT.TIFF,2010-09-14,1885401,4594599,134106.740184,237920.316536,330997.308842,433507.197809,808256.008478
MY1DMW_CHLORA_2010-09-22.FLOAT.TIFF,2010-09-22,1885742,4594258,131002.049196,236962.535251,339478.248957,440467.769478,886423.027151
MY1DMW_CHLORA_2010-09-30.FLOAT.TIFF,2010-09-30,1761172,4718828,119415.729314,224691.013077,322480.16354,415250.849933,817106.49408
MY1DMW_CHLORA_2010-10-08.FLOAT.TIFF,2010-10-08,1817042,4662958,123187.877079,234273.93768,319005.522335,401013.612607,813275.731488
MY1DMW_CHLORA_2010-10-16.FLOAT.TIFF,2010-10-16,1870983,4609017,129189.426774,249636.009124,331377.522655,401966.040856,724945.67541
MY1DMW_CHLORA_2010-10-24.FLOAT.TIFF,2010-10-24,1770763,4709237,125860.475327,236923.710423,304898.931264,370507.505111,672172.997465
MY1DMW_CHLORA_2010-11-01.FLOAT.TIFF,2010-11-01,1719175,4760825,121871.45544,224720.882995,284890.197514,338246.971549,541462.395802
MY1DMW_CHLORA_2010-11-09.FLOAT.TIFF,2010-11-09,1722266,4757734,120635.224865,227011.486478,289760.056327,350955.881307,606332.5655
MY1DMW_CHLORA_2010-11-17.FLOAT.TIFF,2010-11-17,1705858,4774142,110644.419193,226047.693701,303500.508968,368542.577859,566892.988068
MY1DMW_CHLORA_2010-11-25.FLOAT.TIFF,2010-11-25,1629054,4850946,106173.594273,216401.600727,283121.517937,342751.003809,544073.432386
MY1DMW_CHLORA_2010-12-03.FLOAT.TIFF,2010-12-03,1713362,4766638,113604.530177,226695.656227,297143.370104,356788.762799,589007.146905
MY1DMW_CHLORA_2010-12-11.FLOAT.TIFF,2010-12-11,1706079,4773921,110234.733457,226242.949472,301878.029661,355383.295112,553065.056322
MY1DMW_CHLORA_2010-12-19.FLOAT.TIFF,2010-12-19,1717914,4762086,112280.353608,222625.155059,289545.069363,338708.479673,534753.484645
MY1DMW_CHLORA_2010-12-27.FLOAT.TIFF,2010-12-27,1295390,5184610,84302.8544476,169324.678041,222551.59295,262547.819186,417873.30968
MY1DMW_CHLORA_2011-01-01.FLOAT.TIFF,2011-01-01,1780675,4699325,117876.756761,245524.012646,317603.350701,371229.867219,582198.70304
MY1DMW_CHLORA_2011-01-09.FLOAT.TIFF,2011-01-09,1791162,4688838,117110.931997,242889.282769,317387.502904,369816.272296,551823.454567
MY1DMW_CHLORA_2011-01-17.FLOAT.TIFF,2011-01-17,1869666,4610334,127969.599974,251595.234128,317239.406185,369067.391238,585357.417303
MY1DMW_CHLORA_2011-01-25.FLOAT.TIFF,2011-01-25,1911875,4568125,125951.94645,261815.489299,342085.161716,405081.208392,615989.793134
MY1DMW_CHLORA_2011-02-02.FLOAT.TIFF,2011-02-02,1900777,4579223,125774.502323,252237.737273,335244.543827,405050.569827,689479.528828
MY1DMW_CHLORA_2011-02-10.FLOAT.TIFF,2011-02-10,1975838,4504162,133923.922145,264422.118673,361218.117776,434642.681068,707796.452209
MY1DMW_CHLORA_2011-02-18.FLOAT.TIFF,2011-02-18,1983648,4496352,130944.674898,269973.716094,376848.020732,451304.255523,785287.419205
MY1DMW_CHLORA_2011-02-26.FLOAT.TIFF,2011-02-26,2074552,4405448,139430.349357,284936.46306,389824.137149,458719.364296,775963.577562
MY1DMW_CHLORA_2011-03-06.FLOAT.TIFF,2011-03-06,2055869,4424131,138413.021505,286301.073663,380697.639802,440399.037674,760925.52425
MY1DMW_CHLORA_2011-03-14.FLOAT.TIFF,2011-03-14,1969425,4510575,130847.373698,273628.031589,360983.752296,424629.274841,735469.02358
MY1DMW_CHLORA_2011-03-22.FLOAT.TIFF,2011-03-22,1864981,4615019,125930.650081,247933.268372,328089.848053,393595.019068,767551.11299
MY1DMW_CHLORA_2011-03-30.FLOAT.TIFF,2011-03-30,1781404,4698596,116875.014238,242620.367502,317541.646799,383061.796532,748815.703283
MY1DMW_CHLORA_2011-04-07.FLOAT.TIFF,2011-04-07,1868825,4611175,126415.209298,241246.870764,314683.084259,385728.668926,924443.313891
MY1DMW_CHLORA_2011-04-15.FLOAT.TIFF,2011-04-15,1842429,4637571,122981.163281,238008.378351,315776.589785,389537.715462,987714.923728
MY1DMW_CHLORA_2011-04-23.FLOAT.TIFF,2011-04-23,1748115,4731885,113398.966888,220064.293819,296852.335132,374480.258544,1030594.3313
MY1DMW_CHLORA_2011-05-01.FLOAT.TIFF,2011-05-01,1602949,4877051,108061.21487,190622.564339,256006.956204,333557.619997,1057774.68509
MY1DMW_CHLORA_2011-05-09.FLOAT.TIFF,2011-05-09,1695250,4784750,117619.471975,198401.043688,264923.98224,339442.114516,980283.965691
MY1DMW_CHLORA_2011-05-17.FLOAT.TIFF,2011-05-17,1595427,4884573,113230.896878,189214.607987,260163.577992,335639.422389,810724.809442
MY1DMW_CHLORA_2011-05-25.FLOAT.TIFF,2011-05-25,1547689,4932311,106982.468333,182449.201324,262926.254655,346121.575903,887545.794441
MY1DMW_CHLORA_2011-06-02.FLOAT.TIFF,2011-06-02,1597339,4882661,114622.720932,189787.372472,270088.084349,358433.081675,892000.535763
MY1DMW_CHLORA_2011-06-10.FLOAT.TIFF,2011-06-10,1484103,4995897,109570.022079,166373.627142,242394.37043,326915.556466,754687.254143
MY1DMW_CHLORA_2011-06-18.FLOAT.TIFF,2011-06-18,1461586,5018414,107310.47115,172709.330072,249941.994775,325259.983744,661232.033459
MY1DMW_CHLORA_2011-06-26.FLOAT.TIFF,2011-06-26,1471668,5008332,103582.935926,179286.165519,263104.10396,343838.74105,756212.303983
MY1DMW_CHLORA_2011-07-04.FLOAT.TIFF,2011-07-04,1600536,4879464,116665.180965,202957.713199,286077.61047,362768.836822,836891.279221
MY1DMW_CHLORA_2011-07-12.FLOAT.TIFF,2011-07-12,1626388,4853612,117297.766608,212053.521809,303084.698499,375372.995576,877487.822457
MY1DMW_CHLORA_2011-07-20.FLOAT.TIFF,2011-07-20,1626486,4853514,115214.820422,215661.3331,305974.928832,376492.395142,824310.204586
MY1DMW_CHLORA_2011-07-28.FLOAT.TIFF,2011-07-28,1695003,4784997,123216.364285,231538.587287,320312.624864,394711.217669,895251.096372
MY1DMW_CHLORA_2011-08-05.FLOAT.TIFF,2011-08-05,1779915,4700085,129439.129888,240883.222977,334752.982245,408721.929567,951233.037006
MY1DMW_CHLORA_2011-08-13.FLOAT.TIFF,2011-08-13,1871478,4608522,128726.234395,244151.002439,353971.867245,452746.820632,1124762.75195
MY1DMW_CHLORA_2011-08-21.FLOAT.TIFF,2011-08-21,1860067,4619933,131594.469432,254244.856313,361476.450537,450928.657739,833540.018401
MY1DMW_CHLORA_2011-08-29.FLOAT.TIFF,2011-08-29,1797434,4682566,129133.266309,237557.340982,344153.39148,425850.73889,923083.128565
MY1DMW_CHLORA_2011-09-06.FLOAT.TIFF,2011-09-06,1877617,4602383,133341.439777,243806.923309,364637.98935,460083.883732,970222.114801
MY1DMW_CHLORA_2011-09-14.FLOAT.TIFF,2011-09-14,1857549,4622451,132813.436671,243725.523176,350267.053792,440894.431051,869380.043786
MY1DMW_CHLORA_2011-09-22.FLOAT.TIFF,2011-09-22,1857855,4622145,135160.928063,241779.891727,346981.024014,432617.056815,836750.406215
MY1DMW_CHLORA_2011-09-30.FLOAT.TIFF,2011-09-30,1873863,4606137,141277.175892,243246.714196,332306.48347,407107.732559,807868.853121
MY1DMW_CHLORA_2011-10-08.FLOAT.TIFF,2011-10-08,1860024,4619976,138098.809051,242681.129866,326947.418137,401803.24507,792612.032893
MY1DMW_CHLORA_2011-10-16.FLOAT.TIFF,2011-10-16,1894168,4585832,136411.884263,245989.719941,323168.149009,395321.050357,766636.061445
MY1DMW_CHLORA_2011-10-24.FLOAT.TIFF,2011-10-24,1735263,4744737,128823.151284,217579.204607,277863.987327,329551.471836,670083.181326
MY1DMW_CHLORA_2011-11-01.FLOAT.TIFF,2011-11-01,1711738,4768262,123204.801126,216966.719079,280048.498708,335636.008782,620682.763256
MY1DMW_CHLORA_2011-11-09.FLOAT.TIFF,2011-11-09,1734422,4745578,124222.820787,221941.010803,282718.817863,336875.817738,583812.859995
MY1DMW_CHLORA_2011-11-17.FLOAT.TIFF,2011-11-17,1675919,4804081,119480.223915,212811.300225,259077.63765,297999.492915,484528.458737
MY1DMW_CHLORA_2011-11-25.FLOAT.TIFF,2011-11-25,1597774,4882226,111776.777021,209557.894393,264722.531828,311116.776588,496981.059033
MY1DMW_CHLORA_2011-12-03.FLOAT.TIFF,2011-12-03,1571242,4908758,111156.762696,209717.696705,265689.199514,308320.550296,482013.04833
MY1DMW_CHLORA_2011-12-11.FLOAT.TIFF,2011-12-11,1660407,4819593,115298.618129,216891.694426,282017.69017,328465.21591,511558.774276
